Filename,Right Ascension,Declination,Catalogue Peak,Unseen,Estimated Peak,Estimation Error (95%)
GB6_J1730+3714,262.69602000000003,37.24865,14.05,False,14.36,0.75
GB6_J1741+7224,265.34524,72.41444,14.67,False,14.18,0.93
GB6_J1838+4802,279.70481,48.04285,15.76,False,16.2,0.94
GB6_J1934+6138,293.66953,61.644890000000004,13.24,False,12.6,0.8
GB6_J1941+7221,295.36244,72.36173000000001,12.65,False,12.2,0.7
GB_1230+486,188.14495,48.35915,12.71,False,12.45,0.61
GB_1310+487,198.18063999999998,48.47526,12.93,False,12.78,0.59
GB_1508+5714,227.51217999999997,57.045390000000005,0.00,True,12.36,0.75
GC_1342+663,206.03617,66.10323000000001,12.29,False,12.63,0.75
GPSR_347.050+0.041,257.63208,-39.687909999999995,0.00,True,12.86,1.02
HE_1326-0516,202.3692,-5.5267,0.00,True,13.87,1.27
H_1426+428,217.13587,42.672509999999996,18.01,False,17.4,1.11
H_2356-309,359.78292999999996,-30.62797,17.30,False,17.56,0.86
IC_1531,2.39816,-32.276920000000004,14.18,False,14.33,1.08
IC_310,49.17908,41.32489,14.93,True,15.59,1.88
IC_4402,215.19766,-46.24151,0.00,True,12.45,0.92
IERS_B0435+217,69.73285,21.8862,0.00,True,12.78,0.75
IERS_B1303+515,196.34479,51.27785,13.48,False,13.62,0.77
IVS_B0343+485,56.798390000000005,48.710409999999996,12.73,False,12.51,0.8
IVS_B0615-172,94.38924,-17.256970000000003,14.56,False,14.66,0.71
IVS_B0619-468,95.33099,-46.8329,14.98,False,12.63,0.81
IVS_B1212+503,183.75333,50.03765,14.90,False,15.03,0.88
IVS_B1909+161,287.99273999999997,16.19635,0.00,True,12.59,0.65
I_Zw_187,262.0776,50.219570000000004,16.34,False,17.04,1.43
J1130+1018,172.65138000000002,10.30684,0.00,True,14.31,0.82
J1545-2339,236.44407999999999,-23.65796,0.00,False,16.05,0.88
JVAS_J0750+7909,117.68027,79.15472,12.83,False,13.07,0.7
KUV_00311-1938,8.39325,-19.3592,15.85,False,15.67,0.61
LEDA_095522,46.93549,-4.31923,0.00,True,15.04,2.45
LEDA_1029376,32.7914,-6.763910000000001,15.35,False,13.35,2.01
LEDA_1410672,201.57379,12.49967,16.69,False,16.62,1.05
LEDA_1979979,115.27476999999999,32.0956,15.32,False,15.07,0.88
LEDA_3218689,329.79555,-28.6879,15.40,False,15.16,1.71
LEDA_3230048,352.55902000000003,-29.763920000000002,14.93,False,15.68,1.09
LEDA_3231681,357.64295,-30.10124,15.70,False,15.91,0.71
LEDA_4075145,194.95764,-32.39138,13.32,False,13.3,0.87
LEDA_566417,172.52933000000002,-42.244690000000006,0.00,True,13.23,1.17
LEDA_571171,103.49987,-41.86244,0.00,True,15.4,2.09
LQAC_008+061,8.85546,61.50854,0.00,True,12.81,0.89
LQAC_011+068,11.2115,68.05075,0.00,True,12.66,0.82
LQAC_023+053,23.747020000000003,53.62315,12.90,False,12.85,0.7
LQAC_050+066,50.61345,66.17453,0.00,True,12.8,0.78
LQAC_247-061,247.22787000000002,-61.876780000000004,0.00,True,12.53,0.85
LQAC_254-061,254.45421000000002,-61.360519999999994,0.00,True,13.74,1.04
LQAC_259-060,259.23271,-60.762409999999996,12.97,False,13.0,1.2
LQAC_280-055,280.32291000000004,-55.73805,0.00,True,12.74,1.4
LQAC_284+003,284.5098,3.22119,0.00,True,12.75,1.44
LQAC_289+006,289.82229,6.32855,0.00,True,12.4,0.71
LQAC_299+038,299.84182999999996,38.78171,12.36,False,12.72,0.73
LQAC_330+067,330.80259,67.84658,0.00,True,12.78,0.91
LQAC_340+051,340.08283,51.55328,0.00,True,12.87,1.22
MG1_J010908+1816,17.28407,18.26875,14.38,False,14.47,1.06
MG1_J013030+1843,22.62769,18.722739999999998,0.00,True,13.43,0.92
MG1_J021114+1051,32.80491,10.85967,14.22,False,14.24,1.13
MG1_J032256+0941,50.7274,9.68396,13.28,False,13.59,0.87
MG1_J040119+0412,60.332969999999996,4.22622,12.90,False,12.96,0.73
MG1_J043022+1655,67.59311,16.91799,0.00,True,14.01,1.54
MG1_J050533+0415,76.39487,4.26516,15.48,False,15.71,1.06
MG1_J080357+0420,121.18135,4.23612,0.00,True,14.32,1.09
MG1_J081238+0712,123.15763999999999,7.20021,13.22,True,12.95,1.01
MG1_J084516+0439,131.32143,4.66315,12.64,False,13.36,1.09
MG1_J090534+1358,136.39578999999998,13.968420000000002,15.04,False,15.05,0.53
MG1_J100800+0621,152.0034,6.3558900000000005,13.32,True,13.8,1.26
MG1_J104945+1429,162.44303,14.49405,13.13,False,12.79,0.73
MG1_J105009+0433,162.54192,4.5469800000000005,12.27,False,12.55,0.76
MG1_J110424+0730,166.1003,7.5147699999999995,14.15,False,14.63,0.79
MG1_J114208+1547,175.53223,15.798379999999998,13.00,False,12.87,0.9
MG1_J120448+0408,181.21532,4.13725,13.00,False,12.87,0.71
MG1_J120953+1809,182.46568,18.16856,12.39,False,13.09,1.3
MG1_J122332+1208,185.95291,12.0404,0.00,True,14.57,1.12
MG1_J123931+0443,189.88648,4.71812,12.37,False,12.67,0.67
MG1_J125348+0326,193.44586,3.44179,15.92,False,15.75,0.69
MG1_J142813+1629,217.04743,16.48108,0.00,True,13.53,1.05
MG1_J145921+1526,224.84231,15.44855,13.52,False,14.16,0.68
MG1_J154628+1817,236.59878999999998,18.28758,13.46,False,13.58,0.82
MG1_J154930+1708,237.37198999999998,17.14114,13.44,False,13.98,1.06
MG1_J160340+1106,240.92471,11.096860000000001,13.17,False,13.45,0.71
MG1_J160619+1345,241.57657999999998,13.75911,15.80,False,15.96,1.03
MG1_J163119+1051,247.82823,10.86735,13.18,False,13.06,0.75
MG1_J165034+0824,252.65649,8.4145,13.06,False,12.6,0.64
MG1_J170732+1649,256.88145,16.81242,13.43,False,13.16,0.84
MG1_J173624+0632,264.1191,6.52987,0.00,True,12.67,0.85
MG1_J181841+0903,274.66693,9.06284,13.15,False,12.82,0.79
MG1_J183001+1323,277.50318,13.403979999999999,14.39,False,14.12,0.82
MG1_J203139+1622,307.92542000000003,16.3687,14.04,True,14.17,1.05
MG1_J213339+1443,323.40578999999997,14.729579999999999,0.00,True,13.07,1.11
MG1_J214653+0427,326.72997999999995,4.45708,12.12,False,12.52,0.76
MG1_J221916+1806,334.80872,18.10988,12.38,False,12.6,0.69
MG1_J230734+1449,346.89167000000003,14.83833,13.07,False,13.23,0.76
MG1_J230850+1112,347.21592999999996,11.19708,12.95,False,12.9,0.88
MG1_J232550+1822,351.44976,18.3699,12.90,False,13.26,0.94
MG2_J042948+2843,67.45829,28.71476,13.39,False,13.26,0.9
MG2_J043337+2905,68.40762,29.098740000000003,12.31,False,13.11,1.72
MG2_J044950+3026,72.44944,30.434040000000003,0.00,True,12.5,0.65
MG2_J045613+2702,74.07236,27.039209999999997,13.66,True,12.92,0.65
MG2_J050234+3436,75.62478,34.6096,0.00,True,12.59,0.64
MG2_J060149+2324,90.44731999999999,23.41486,13.25,True,12.8,0.7
MG2_J061020+1701,92.5898,17.01365,0.00,True,12.75,1.06
MG2_J065230+1934,103.11024,19.60502,0.00,True,12.91,0.89
MG2_J071354+1934,108.48200000000001,19.58345,13.29,False,12.91,0.67
MG2_J072255+3606,110.73917,36.10553,13.25,False,12.82,0.79
MG2_J075139+2657,117.90467,26.95222,13.46,False,13.45,1.1
MG2_J082018+3640,125.08412,36.66791,13.75,False,14.1,0.77
MG2_J083121+2629,127.82636000000001,26.50698,0.00,True,12.63,0.76
MG2_J083615+2138,129.06757,21.65099,0.00,True,12.69,0.83
MG2_J091151+3349,137.94901000000002,33.821329999999996,15.45,False,13.49,1.19
MG2_J092720+2456,141.84526,24.93701,13.49,False,13.31,0.86
MG2_J094148+2728,145.46837,27.371609999999997,13.44,False,13.17,1.05
MG2_J101241+2439,153.17241,24.656489999999998,13.04,True,12.51,0.68
MG2_J102456+2332,156.22349,23.54277,13.65,True,13.9,1.04
MG2_J105938+2057,164.91268,20.9561,0.00,False,12.85,1.12
MG2_J110606+2812,166.53026,28.213070000000002,13.29,False,12.73,0.71
MG2_J112758+3620,171.9953,36.34121,12.48,False,12.6,0.77
MG2_J113627+3408,174.11393,34.127629999999996,12.27,False,12.38,0.62
MG2_J130126+3337,195.37148,33.61677,12.72,False,12.51,0.86
MG2_J130304+2434,195.7634,24.565479999999997,13.14,False,12.73,0.71
MG2_J131037+2447,197.66047,24.80615,0.00,True,14.73,1.35
MG2_J131144+2052,197.93103,20.86904,0.00,True,13.09,1.12
MG2_J132953+3153,202.47027,31.90307,12.44,False,12.76,0.86
MG2_J133305+2725,203.28121000000002,27.421770000000002,12.32,False,12.76,0.85
MG2_J144640+3110,221.6515,31.179479999999998,12.35,False,14.77,3.28
MG2_J145315+3506,223.32727000000003,35.09427,13.08,True,13.12,0.97
MG2_J151646+3650,229.20525,36.83968,13.49,False,13.39,0.93
MG2_J153938+2744,234.91307,27.74395,13.43,False,12.81,1.1
MG2_J163505+3458,248.7782,34.9812,0.00,True,13.8,1.0
MG2_J164443+2618,251.17722,26.32034,13.43,False,13.01,0.87
MG2_J164800+2224,252.0064,22.40921,12.31,False,12.54,0.6
MG2_J165546+2043,253.94405,20.75631,12.34,False,12.51,0.98
MG2_J170210+2643,255.54013999999998,26.72075,13.72,False,13.93,0.84
MG2_J171454+2614,258.70755,26.23834,0.00,True,13.66,0.97
MG2_J173841+3224,264.66876,32.40251,14.78,False,13.67,1.2
MG2_J174803+3403,267.02425,34.066990000000004,13.11,False,12.99,0.79
MG2_J175143+2921,267.92785,29.347279999999998,0.00,True,12.78,0.84
MG2_J175448+3442,268.71292,34.71307,0.00,True,12.96,0.93
MG2_J180813+3501,272.04804,35.02185,14.75,False,14.26,0.93
MG2_J180948+2910,272.43914,29.1722,0.00,True,14.7,0.67
MG2_J181902+2132,274.77173999999997,21.54273,14.26,False,14.24,0.78
MG2_J184929+2748,282.38223,27.8002,13.60,True,13.21,0.85
MG2_J190411+3627,286.04935,36.44964,0.00,False,15.92,0.77
MG2_J192213+2317,290.55097,23.2559,13.53,True,14.16,1.35
MG2_J194359+2118,295.98432,21.3065,0.00,False,17.59,0.79
MG2_J201534+3710,303.86971,37.1832,12.55,False,12.57,0.54
MG2_J204208+2426,310.52521,24.44787,17.78,False,17.14,1.02
MG3_J001356+1910,3.4849,19.17831,13.67,True,14.07,0.79
MG3_J003408+3901,8.51,39.01042,12.97,False,12.94,0.73
MG3_J003720+2613,9.329830000000001,26.220059999999997,0.00,True,13.92,1.08
MG3_J005830+3311,14.63362,33.18812,12.99,False,12.56,0.76
MG3_J012541+3152,21.429289999999998,31.88733,0.00,True,15.06,2.84
MG3_J021252+2246,33.22015,22.74785,14.65,False,14.63,0.64
MG3_J021846+3641,34.70851,36.678490000000004,0.00,True,12.56,0.67
MG3_J025334+3217,43.390209999999996,32.28914,12.80,False,12.67,0.91
MG3_J025805+2029,44.53046,20.50044,13.44,False,14.81,0.97
MG3_J031849+2135,49.690290000000005,21.57686,0.00,True,14.94,0.97
MG3_J032201+2336,50.49988,23.60311,15.92,False,15.65,0.63
MG3_J035721+2319,59.34004,23.33162,12.73,False,12.82,0.7
MG3_J163554+3629,248.94682000000003,36.491659999999996,13.28,True,12.87,0.84
MG3_J184126+2910,280.3405,29.1614,16.22,False,16.42,1.0
MG3_J210007+2058,315.02112,20.988960000000002,13.31,False,13.49,0.97
MG3_J210642+2501,316.66566,25.015970000000003,13.04,False,12.71,0.68
MG3_J213809+3553,324.52808,35.908190000000005,14.27,False,13.16,0.93
MG3_J214351+3337,325.9589,33.61967,12.52,False,12.71,0.8
MG3_J214415+3132,326.06338,31.56087,14.39,True,14.4,0.91
MG3_J220423+3632,331.08792,36.54364,0.00,True,14.69,1.42
MG3_J221240+2759,333.16292999999996,27.99401,13.85,False,13.6,1.1
MG3_J225517+2409,343.81406,24.16982,13.93,False,14.49,0.67
MG3_J231144+2604,347.94121,26.079929999999997,12.97,False,12.94,0.76
MG3_J235254+3030,358.22794,30.50605,13.10,False,12.7,0.77
MG4_J000421+4615,1.0672,46.25499,12.41,False,12.56,0.68
MG4_J000800+4712,1.9998900000000002,47.20216,13.52,False,15.37,1.42
MG4_J012818+4405,22.10846,44.07513,13.25,False,12.96,0.79
MG4_J015630+3913,29.130879999999998,39.24192,13.06,True,12.83,0.98
MG4_J015651+4648,29.2274,46.80854,0.00,True,13.7,1.1
MG4_J161600+4632,244.01568999999998,46.54034,12.65,False,12.88,0.93
MG4_J162551+4346,246.47214,43.78717,0.00,True,12.69,0.9
MG4_J162750+4802,246.94255,48.05693,12.43,False,12.59,0.7
MG4_J163918+4127,249.81587000000002,41.47603,12.83,False,13.16,0.83
MG4_J195957+4213,299.99487,42.22965,12.52,False,12.7,0.75
MG4_J200112+4352,300.30364,43.88134,15.35,False,14.8,0.85
MG4_J202932+4925,307.41614,49.43949,13.33,True,12.8,0.59
MG4_J210218+4702,315.57107,47.03785,12.86,False,12.89,0.71
MG4_J225201+4030,342.99905,40.51616,0.00,True,14.47,0.71
MG4_J231144+4543,347.94754,45.73223,12.24,False,12.44,0.67
MGC_0019706,170.33093,-0.22124000000000002,0.00,True,15.1,2.01
MGPS_J111715-533816,169.31389,-53.637840000000004,0.00,False,15.28,0.76
MH_2136-428,324.85072,-42.58902,14.40,False,14.69,0.53
Mkn_180,174.11004,70.15759,15.76,False,16.4,1.03
Mkn_421,166.11381,38.20883,16.22,False,16.98,1.92
Mkn_501,253.46757000000002,39.76017,15.45,False,16.22,1.47
MRC_0445-278,71.81725,-27.801909999999996,0.00,True,12.64,0.95
MRC_0534-613A,83.68034,-61.3628,0.00,True,12.32,0.67
MRC_0741-490,115.76896,-49.17031,0.00,True,12.38,0.78
MRC_0910-208,138.25093,-21.05585,16.85,False,16.81,0.99
MRC_0939-608,145.19733,-61.12455,13.46,True,12.79,0.79
MRC_1036-529,159.6694,-53.19535,12.20,False,12.4,0.63
MRC_1125-490,171.91908,-49.32342,0.00,True,15.26,1.93
MRC_1556-580,240.05157000000003,-58.18416,0.00,True,13.74,1.13
MRC_1613-586,244.32455,-58.80218000000001,12.52,False,12.69,0.71
MRC_1657-562,255.43691,-56.36553000000001,12.00,False,13.94,2.67
MRC_1659-621,255.90226,-62.21111,12.68,False,12.86,0.65
MRC_1722-748,262.18863,-74.89758,0.00,True,12.5,0.79
MRC_1731+081,263.50223,8.10785,0.00,True,13.32,2.26
MRC_1749-101,268.15406,-10.19576,13.19,True,12.83,0.67
MRSS_054-102986,50.03838,-70.75933,14.73,False,17.48,0.77
MRSS_151-117213,15.543560000000001,-56.617909999999995,13.38,False,13.32,1.18
MRSS_151-121576,15.424170000000002,-54.930580000000006,0.00,False,16.22,0.83
MRSS_194-093029,6.440930000000001,-48.06531,13.28,False,12.84,0.87
MRSS_235-024179,318.93707,-49.651920000000004,0.00,True,14.03,1.1
MRSS_285-029065,311.68397999999996,-42.95348,0.00,True,15.28,2.39
MRSS_406-025483,344.56257,-36.74288,14.78,True,15.23,0.55
MRSS_414-035156,31.06847,-31.749340000000004,15.25,False,15.96,1.03
MRSS_421-156568,67.49558,-30.993129999999997,14.84,False,15.59,0.69
MRSS_600-040574,327.69419,-17.83172,14.44,False,14.94,1.59
MRSS_600-193101,323.62575,-21.50911,14.16,False,14.28,0.76
MS_0011.7+0837,3.58225,8.90057,0.00,True,15.17,1.61
MS_0158.5+0019,30.27575,0.56672,16.91,False,16.77,0.85
MS_0205.7+3509,32.159009999999995,35.38689,16.34,False,16.51,0.93
MS_0419.3+1943,65.5771,19.8481,13.35,False,17.32,1.02
MS_06225-5256,95.9079,-52.9661,0.00,False,15.71,0.66
MS_0737.9+7441,116.0224,74.56618,16.19,False,16.6,0.96
MS_1019.0+5139,155.55258,51.400079999999996,14.07,False,17.48,0.79
MS_1221.8+2452,186.10078000000001,24.60653,15.55,False,16.7,0.99
MS_1229.2+6430,187.88081,64.23841,14.04,False,16.86,1.07
MS_13121-4221,198.76421000000002,-42.6139,17.00,False,17.56,0.92
MS_1402.3+0416,211.21212999999997,4.03395,15.86,False,16.05,0.72
MS_1458.8+2249,225.25765,22.6351,14.82,True,14.95,0.56
MS_1757.7+7034,269.30518,70.56039,0.00,False,17.05,0.87
MS_2143.4+0704,326.46792,7.32423,13.62,False,16.89,1.65
MS_2159.5-5649,330.72211,-56.59528,0.00,True,14.93,1.6
M_87,187.70593,12.391119999999999,14.60,True,13.82,0.89
NGC_1218,47.10927,4.11092,14.80,False,14.37,1.43
NGC_1275,49.95067,41.5117,13.62,False,13.73,0.93
NGC_2329,107.28336000000002,48.61548,0.00,True,15.06,2.01
NGC_2484,119.61712,37.786609999999996,14.27,True,14.55,0.92
NGC_2892,142.98696999999999,67.6147,0.00,True,14.44,0.95
NGC_3078,149.60248,-26.92665,14.05,False,14.14,0.86
NGC_315,14.453679999999999,30.35245,13.61,False,14.17,1.18
NGC_3894,177.20983,59.415659999999995,0.00,True,14.08,1.41
NGC_4261,184.84673999999998,5.82492,0.00,True,13.85,1.33
NGC_6251,247.71307000000002,82.56264,11.76,False,12.33,0.57
NGC_6328,260.92096000000004,-65.01017,13.61,False,12.88,1.44
NGC_7059,321.87039,-60.01375,0.00,True,16.18,1.74
NRAO_140,54.12545,32.30815,13.16,False,12.87,0.66
NRAO_150,59.87395,50.96393,12.54,False,12.73,0.58
NRAO_350,153.05562,6.51589,13.84,False,14.52,1.17
NRAO_512,250.12347000000003,39.77945,12.38,False,12.62,0.63
NRAO_676,330.43141,50.81566,12.45,False,12.34,0.62
NVSS_J000008-373819,0.03506,-37.63908,12.77,False,16.95,1.75
NVSS_J000626+013611,1.61219,1.6028799999999999,14.36,False,16.06,0.99
NVSS_J000741+400830,1.9236099999999998,40.14165,0.00,True,13.54,1.38
NVSS_J000825+145635,2.10583,14.94328,0.00,True,13.8,2.25
NVSS_J000922+503028,2.34483,50.50801,15.10,False,15.06,0.69
NVSS_J002142-090044,5.42604,-9.012310000000001,0.00,True,14.08,1.09
NVSS_J002928+205332,7.3691699999999996,20.892689999999998,15.68,False,16.35,0.89
NVSS_J003119+072456,7.83212,7.41488,14.88,False,15.5,0.62
NVSS_J003750+123818,9.462,12.638860000000001,15.05,False,14.94,0.77
NVSS_J003751+365844,9.442260000000001,36.98636,13.56,False,13.53,1.05
NVSS_J003808+001336,9.53546,0.22680999999999998,13.81,True,13.85,1.1
NVSS_J003907+433015,9.783999999999999,43.504059999999996,14.75,False,15.0,0.65
NVSS_J004058+605407,10.2424,60.90173000000001,0.00,True,14.34,1.4
NVSS_J005620-394144,14.08381,-39.69567,13.94,False,14.1,1.39
NVSS_J005832-114050,14.634889999999999,-11.6807,0.00,True,13.44,1.09
NVSS_J010058-005547,15.24245,-0.92995,14.20,False,14.24,0.82
NVSS_J010345+132346,15.940579999999999,13.395920000000002,0.00,True,15.08,1.76
NVSS_J011130-254531,17.87809,-25.75868,14.60,False,12.71,0.78
NVSS_J012152-391547,20.46959,-39.2623,15.20,False,16.35,0.75
NVSS_J012656+330727,21.7383,33.125,14.60,False,16.73,0.82
NVSS_J012713+032259,21.80815,3.3835,15.53,False,15.48,0.6
NVSS_J014804-132019,27.019509999999997,-13.33874,0.00,True,13.5,1.68
NVSS_J020344+304238,30.938979999999997,30.69142,13.01,False,12.48,0.55
NVSS_J020733-240202,31.889159999999997,-24.03395,0.00,True,13.56,1.15
NVSS_J020801+220241,32.004090000000005,22.044710000000002,14.16,True,13.24,1.18
NVSS_J021109-064551,32.7914,-6.763910000000001,15.35,False,13.35,2.01
NVSS_J021655+051018,34.23183,5.1717699999999995,14.30,False,14.49,1.57
NVSS_J022304+682154,35.76891,68.36528,15.70,False,15.55,1.32
NVSS_J022411+161500,36.04931,16.24955,14.12,False,14.37,1.07
NVSS_J022551+131046,36.46387,13.17956,0.00,True,14.39,0.58
NVSS_J022634+093843,36.64274,9.64562,12.95,False,13.55,1.14
NVSS_J022744+224834,36.93484,22.80951,13.32,False,13.17,0.83
NVSS_J022832-223350,37.133720000000004,-22.5642,13.32,False,13.72,1.13
NVSS_J023308+374201,38.2834,37.700340000000004,0.00,True,15.32,3.17
NVSS_J023720+200033,39.332390000000004,20.00882,0.00,True,14.22,0.81
NVSS_J023853+255407,39.724540000000005,25.901989999999998,15.50,False,16.52,0.98
NVSS_J024047-340018,40.1987,-34.00626,14.14,False,14.48,0.65
NVSS_J024248+173700,40.70091,17.6168,0.00,True,13.36,1.81
NVSS_J025933-170540,44.888729999999995,-17.09454,0.00,False,15.11,1.69
NVSS_J030158-272754,45.49173,-27.465259999999997,14.02,False,13.96,1.27
NVSS_J030943-074427,47.430170000000004,-7.74097,15.10,True,14.7,0.91
NVSS_J031111+685610,47.796209999999995,68.93649,0.00,True,14.32,0.83
NVSS_J031234-322315,48.142559999999996,-32.38795,15.50,False,14.97,1.19
NVSS_J031235-222118,48.14878,-22.35475,16.36,False,15.4,1.21
NVSS_J031423+061955,48.5997,6.33237,16.13,False,16.71,1.06
NVSS_J031527+423249,48.86449,42.54681,0.00,True,15.58,0.83
NVSS_J031527-264400,48.86309,-26.7335,14.92,False,15.28,0.64
NVSS_J031957-381527,49.98749,-38.257259999999995,0.00,True,13.89,1.33
NVSS_J032130+042628,50.378009999999996,4.44105,13.60,False,13.02,0.82
NVSS_J032430-131002,51.12878,-13.167489999999999,0.00,True,14.78,2.58
NVSS_J032451-204324,51.21395,-20.7234,0.00,True,14.15,1.07
NVSS_J032644-340330,51.683859999999996,-34.05773,15.95,False,16.07,1.75
NVSS_J033050-240612,52.70847,-24.10335,0.00,False,16.29,0.73
NVSS_J033321+023110,53.34005,2.51973,0.00,True,13.95,1.25
NVSS_J033859-284619,54.74827,-28.77215,0.00,False,15.73,0.63
NVSS_J034022-242411,55.095369999999996,-24.40205,0.00,True,14.38,1.52
NVSS_J034518-235218,56.326319999999996,-23.872329999999998,14.40,False,14.01,1.13
NVSS_J034819+603509,57.08289,60.5858,0.00,False,17.55,0.7
NVSS_J034957+064126,57.491009999999996,6.69061,0.00,False,17.31,0.89
NVSS_J035513-184309,58.80538000000001,-18.71905,14.75,False,15.95,0.89
NVSS_J035611-132908,59.04537,-13.48502,0.00,False,15.18,1.15
NVSS_J035856-305446,59.7342,-30.9128,16.50,False,16.49,0.77
NVSS_J035923-023501,59.84786,-2.58386,0.00,False,15.42,0.68
NVSS_J040254+643509,60.72687,64.58613000000001,0.00,False,14.87,1.92
NVSS_J040324-242946,60.8521,-24.4972,0.00,False,17.24,0.85
NVSS_J040928+320245,62.36841,32.045970000000004,0.00,False,16.7,0.83
NVSS_J040946-040003,62.444109999999995,-4.00099,14.08,False,14.07,0.76
NVSS_J041433-084206,63.637919999999994,-8.70192,0.00,True,14.55,1.07
NVSS_J042025-374443,65.1046,-37.74579,13.85,False,13.79,1.04
NVSS_J042524+632005,66.35564000000001,63.3338,0.00,False,16.95,0.93
NVSS_J042900-323638,67.2508,-32.6108,14.73,False,16.36,0.89
NVSS_J043307+322840,68.28146,32.47801,15.86,False,15.93,1.34
NVSS_J043614-003637,69.06076,-0.6107199999999999,13.84,False,14.55,0.62
NVSS_J045109+723014,72.79044,72.50352,0.00,True,14.39,1.92
NVSS_J045148+572139,72.95244,57.36145,0.00,False,15.06,1.54
NVSS_J045312+632117,73.30189,63.35496,0.00,True,14.64,1.19
NVSS_J045618-163552,74.07735,-16.59783,0.00,True,15.62,2.01
NVSS_J045804+115142,74.52038,11.862,0.00,False,15.66,2.47
NVSS_J050605-040152,76.52495,-4.03123,0.00,True,14.54,0.95
NVSS_J050650+032401,76.70895,3.39966,0.00,False,15.46,0.69
NVSS_J050809+521256,77.03843,52.21524,0.00,True,15.37,1.45
NVSS_J050927-291339,77.36554,-29.228070000000002,14.32,False,13.89,1.03
NVSS_J051404-374607,78.51671999999999,-37.768029999999996,13.11,True,13.02,1.68
NVSS_J051536-012427,78.90101999999999,-1.40775,0.00,False,14.7,1.41
NVSS_J052140+010257,80.42005,1.0488,13.50,False,13.87,0.77
NVSS_J052429+283918,81.12298,28.654809999999998,0.00,True,13.4,1.39
NVSS_J052622+224801,81.59181,22.80059,0.00,True,14.44,1.07
NVSS_J052645-151900,81.68933,-15.31681,0.00,False,15.75,0.6
NVSS_J053810-390844,84.54318,-39.14513,16.36,False,16.62,0.83
NVSS_J053847+044222,84.69417,4.70792,17.66,True,15.48,0.9
NVSS_J053855+164612,84.72962,16.76987,0.00,True,14.51,1.32
NVSS_J054005+120955,85.02089000000001,12.16527,0.00,True,14.56,1.74
NVSS_J054218+354149,85.57915,35.696940000000005,0.00,True,15.09,2.23
NVSS_J054529+061955,86.37144,6.33251,0.00,True,12.81,0.99
NVSS_J055119+254909,87.83196,25.81917,0.00,True,14.12,2.2
NVSS_J055142-351527,87.92625,-35.25922,13.46,False,13.64,2.1
NVSS_J055333-203417,88.38801,-20.57191,15.31,False,16.58,1.23
NVSS_J060015+124344,90.06249,12.728660000000001,16.02,False,16.6,1.2
NVSS_J060324+604009,90.85445,60.66998,0.00,True,14.24,0.99
NVSS_J060915-024754,92.31278,-2.79852,0.00,False,15.18,0.59
NVSS_J060922+140744,92.34263,14.129539999999999,0.00,True,13.77,2.88
NVSS_J063010+322608,97.54455,32.43605,0.00,True,15.35,2.12
NVSS_J064435+603849,101.14894,60.64754,14.35,False,16.1,1.41
