Right Ascension,Declination,Bag,Catalogue Peak,Estimated Peak,Estimate Error (95%)
261.0226,40.0768,2.0,12.66,12.66,0.66
79.1872,-62.1182,3.0,12.66,13.20,1.07
228.7073,-9.8107,0.0,12.67,12.51,0.71
54.8789,-1.7766,0.0,12.67,12.67,0.67
102.6372,-28.8216,2.0,12.68,12.52,0.90
118.4664,9.4055,2.0,12.68,12.58,0.68
121.6395,45.0756,1.0,12.68,12.69,0.74
13.1369,86.4623,4.0,12.68,13.03,0.97
142.6357,-85.5666,4.0,12.68,13.19,0.86
149.3258,-13.8337,4.0,12.68,12.63,0.78
154.6198,-31.3983,2.0,12.68,12.58,0.70
204.8329,-26.3418,0.0,12.68,13.03,0.72
209.8631,1.9985,3.0,12.68,12.76,0.70
255.9023,-62.2111,0.0,12.68,12.86,0.65
270.3846,44.0728,2.0,12.68,12.61,0.66
323.0346,-54.3435,1.0,12.68,12.56,0.98
331.9322,-53.7761,0.0,12.68,12.51,0.66
335.7208,12.2305,1.0,12.68,12.87,0.67
337.417,-8.5485,2.0,12.68,12.51,0.60
41.3202,24.0931,4.0,12.68,12.39,0.68
43.1998,-22.3237,3.0,12.68,12.73,0.64
67.1684,-37.9388,1.0,12.68,13.09,1.01
72.7612,-49.6074,4.0,12.68,13.08,1.33
85.7328,-9.2253,1.0,12.68,12.84,0.77
105.6788,-19.8561,0.0,12.69,12.94,0.76
111.6093,-47.4815,0.0,12.69,12.73,0.67
13.6373,-19.8836,4.0,12.69,12.48,0.79
133.1614,-57.9249,0.0,12.69,12.79,0.64
140.9647,28.257,3.0,12.69,12.56,0.84
165.353,41.1465,3.0,12.69,15.64,0.86
169.3484,2.2721,0.0,12.69,12.63,0.75
196.2501,78.9099,3.0,12.69,12.55,0.72
203.0186,-5.162,2.0,12.69,12.61,0.62
208.6938,-10.6841,3.0,12.69,12.52,0.82
215.3499,-79.3407,0.0,12.69,12.85,1.36
249.438,47.2927,2.0,12.69,12.59,0.65
319.7219,-33.2808,1.0,12.69,12.77,1.05
352.337,-49.928,3.0,12.69,12.80,0.81
99.1786,71.6454,2.0,12.69,13.08,1.19
132.4916,51.1414,4.0,12.7,12.74,0.86
142.7177,0.583,0.0,12.7,12.50,0.68
149.6969,65.5652,4.0,12.7,12.84,0.82
158.2655,41.2684,1.0,12.7,12.81,0.71
18.4297,2.3715,1.0,12.7,14.17,1.03
185.9139,46.1885,4.0,12.7,13.38,2.22
189.8865,4.7181,3.0,12.7,12.67,0.67
19.7386,-21.6917,4.0,12.7,12.65,0.70
195.3715,33.6167,1.0,12.7,12.55,0.83
205.0192,-1.6296,2.0,12.7,12.68,0.82
226.1041,10.4942,2.0,12.7,12.70,0.64
270.6778,-39.6689,2.0,12.7,12.67,0.69
326.8041,-75.6036,4.0,12.7,12.95,0.84
342.6056,14.3311,3.0,12.7,13.22,0.87
342.6854,-28.1109,0.0,12.7,12.74,0.75
357.0109,-16.52,0.0,12.7,12.76,0.86
36.1185,6.9898,4.0,12.7,12.84,0.81
58.6043,-16.2729,1.0,12.7,12.94,0.92
75.3034,-1.9873,0.0,12.7,12.65,0.61
77.6931,-31.7149,1.0,12.7,13.54,1.23
83.2383,-39.6858,4.0,12.7,12.68,1.41
147.2388,0.3738,3.0,12.71,12.72,0.64
188.1449,48.3591,2.0,12.71,12.45,0.61
194.0465,-5.7893,1.0,12.71,12.93,0.79
205.0192,-1.6296,0.0,12.71,12.68,0.82
284.556,43.4145,0.0,12.71,15.76,1.99
67.9891,17.5266,3.0,12.71,12.81,0.70
95.7176,33.4362,2.0,12.71,12.88,0.95
155.7982,39.8043,3.0,12.72,12.62,0.70
166.7862,-44.8188,1.0,12.72,12.90,0.70
19.4533,-21.1852,4.0,12.72,13.11,0.74
195.3715,33.6168,4.0,12.72,12.51,0.86
212.2354,-7.8741,0.0,12.72,12.77,0.60
242.0923,40.205,1.0,12.72,13.02,0.76
353.3195,-1.5187,3.0,12.72,12.85,0.77
105.3939,-46.5768,1.0,12.73,12.76,0.74
11.3003,-37.0968,0.0,12.73,13.13,1.08
112.2236,67.541,0.0,12.73,12.81,0.85
131.9947,-5.3428,3.0,12.73,12.64,0.65
147.4157,17.8804,4.0,12.73,12.87,1.06
164.6805,-80.065,2.0,12.73,12.75,0.66
195.9551,-55.6754,4.0,12.73,12.95,0.64
197.6194,32.3455,0.0,12.73,12.72,0.66
217.1031,56.6031,0.0,12.73,12.55,0.87
22.4806,14.78,3.0,12.73,12.74,0.68
230.657,-27.503,1.0,12.73,12.57,0.60
259.0466,21.8705,2.0,12.73,13.07,0.88
262.0294,12.261,1.0,12.73,12.90,0.73
265.9952,-3.8346,1.0,12.73,12.66,0.67
287.4381,-21.6598,3.0,12.73,12.43,0.76
288.1047,37.6768,1.0,12.73,12.86,0.72
317.5403,8.1654,4.0,12.73,12.79,0.83
336.4322,-11.228,1.0,12.73,13.17,0.98
35.3012,-13.0465,2.0,12.73,12.79,0.92
37.09,-55.7676,3.0,12.73,13.28,0.95
37.6905,40.5481,2.0,12.73,12.73,0.74
55.5678,38.9851,3.0,12.73,12.99,0.80
56.7984,48.7104,2.0,12.73,12.51,0.80
59.34,23.3316,3.0,12.73,12.82,0.70
72.282,11.3579,4.0,12.73,12.59,0.61
75.5644,6.1521,3.0,12.73,12.69,0.61
85.4087,-5.6971,0.0,12.73,12.53,0.70
90.4701,-20.0792,3.0,12.73,12.73,0.82
91.1379,-48.8299,4.0,12.73,13.11,1.39
176.9648,-7.4114,0.0,12.74,12.42,0.68
252.5693,-50.7467,0.0,12.74,13.18,0.89
254.201,60.2046,2.0,12.74,12.99,1.13
275.4979,68.312,2.0,12.74,12.43,0.68
301.4858,-23.1742,3.0,12.74,12.68,0.71
341.053,40.9538,1.0,12.74,12.73,0.66
353.5535,7.6076,0.0,12.74,12.61,0.80
60.9239,-24.7357,3.0,12.74,13.17,0.62
69.7536,-45.3729,3.0,12.74,12.62,0.64
220.9451,-9.8843,2.0,12.75,12.47,0.93
222.4166,-21.6569,1.0,12.75,12.85,0.84
237.1266,-64.0263,4.0,12.75,12.74,0.80
106.2497,49.1101,1.0,12.76,12.59,0.71
146.4254,46.6141,3.0,12.76,13.21,1.03
152.876,-4.391,0.0,12.76,12.97,1.00
157.085,2.9229,1.0,12.76,12.78,0.77
169.5519,-4.2234,1.0,12.76,12.77,0.78
174.0087,-68.4516,4.0,12.76,14.68,3.04
185.5939,4.221,1.0,12.76,12.68,0.71
2.8829,70.7588,1.0,12.76,12.74,0.71
211.9155,-43.0422,4.0,12.76,13.71,1.02
241.1557,57.2435,4.0,12.76,12.61,0.68
307.7679,-26.2588,3.0,12.76,12.84,0.99
328.4594,-11.6039,2.0,12.76,12.74,0.71
336.6939,0.8698,1.0,12.76,12.76,0.69
34.2611,-8.3479,0.0,12.76,12.77,0.77
349.5955,19.2478,1.0,12.76,12.70,0.77
350.479,32.0688,2.0,12.76,12.65,0.70
359.5089,-45.9219,0.0,12.76,13.57,1.13
39.4683,28.8025,0.0,12.76,12.64,0.65
47.4837,-60.9775,3.0,12.76,12.62,0.61
8.9427,-8.5983,3.0,12.76,13.25,0.77
0.0351,-37.6391,0.0,12.77,16.95,1.75
100.4631,-3.3468,0.0,12.77,12.47,0.60
100.8602,8.9606,0.0,12.77,12.82,0.52
162.0276,-19.1599,2.0,12.77,12.59,0.77
18.0788,-66.5792,0.0,12.77,12.39,0.94
192.8103,-17.287,4.0,12.77,12.70,0.89
197.7475,32.5596,1.0,12.77,12.56,0.80
215.9315,-78.493,3.0,12.77,13.11,1.02
216.9223,-33.0921,4.0,12.77,12.90,0.84
348.9347,-50.311,4.0,12.77,13.14,0.80
350.8831,-3.2847,2.0,12.77,12.60,0.62
65.8158,-1.3425,0.0,12.77,12.87,0.67
344.3221,7.7201,0.0,12.78,13.67,1.44
178.343,-11.0868,4.0,12.79,12.97,1.20
25.7865,-36.3829,3.0,12.79,12.66,0.71
1.1487,-47.6052,1.0,12.8,12.86,0.77
107.4377,-2.9215,0.0,12.8,12.89,0.69
110.3496,4.1123,4.0,12.8,12.60,0.69
115.9368,-38.0657,1.0,12.8,13.04,0.73
12.3193,-44.9532,4.0,12.8,13.29,0.89
128.327,-4.9165,4.0,12.8,12.70,1.17
131.7359,-26.1307,2.0,12.8,12.47,0.79
135.7666,46.8511,2.0,12.8,12.54,0.65
140.6459,44.9636,1.0,12.8,12.91,0.82
143.1715,53.1094,4.0,12.8,12.54,0.89
144.3014,50.1478,3.0,12.8,12.62,0.90
162.0323,0.9287,4.0,12.8,12.72,0.62
165.8054,30.2452,2.0,12.8,12.84,1.06
170.9307,80.5065,2.0,12.8,13.07,0.98
178.3021,80.9748,2.0,12.8,12.61,0.83
18.3161,-35.8634,3.0,12.8,12.85,0.77
180.4345,14.5267,4.0,12.8,12.90,0.71
182.2261,54.6995,0.0,12.8,12.68,0.59
185.9187,80.6679,2.0,12.8,12.92,0.93
186.2269,21.3795,3.0,12.8,13.51,1.46
19.0522,-11.6043,0.0,12.8,12.69,0.67
190.714,37.85,4.0,12.8,12.39,1.10
194.727,-22.3253,1.0,12.8,12.91,0.78
194.8799,51.6823,1.0,12.8,12.43,0.91
199.6679,67.9067,1.0,12.8,12.92,0.97
207.7197,30.5816,1.0,12.8,12.73,0.84
209.9087,40.194,1.0,12.8,12.93,0.71
214.284,46.1182,1.0,12.8,12.62,0.82
22.1085,44.0751,1.0,12.8,12.96,0.79
23.6335,-38.7259,4.0,12.8,12.93,0.91
235.2062,14.7961,0.0,12.8,13.00,0.90
242.5912,-39.9829,1.0,12.8,12.79,0.64
248.1333,82.5379,3.0,12.8,13.54,1.59
249.5561,57.34,4.0,12.8,12.83,0.99
250.1235,39.7794,3.0,12.8,12.62,0.63
250.7544,32.3511,2.0,12.8,14.12,0.74
263.9504,36.2793,3.0,12.8,12.19,0.92
264.8642,49.9176,0.0,12.8,12.92,0.81
289.2188,-15.3167,0.0,12.8,12.85,0.65
298.7982,13.9712,2.0,12.8,12.88,0.68
3.3797,40.8603,2.0,12.8,12.82,0.80
302.4813,7.4538,4.0,12.8,13.14,0.92
304.369,-37.8961,3.0,12.8,12.88,0.96
305.9029,-11.6662,2.0,12.8,12.56,0.72
306.1932,-64.9762,2.0,12.8,12.96,1.07
313.7369,0.2605,2.0,12.8,16.00,1.72
319.5725,0.2213,2.0,12.8,13.76,1.57
32.4658,72.4907,1.0,12.8,12.70,1.14
321.6284,-46.0963,1.0,12.8,12.74,0.72
331.7897,43.2743,1.0,12.8,14.22,0.72
340.8587,-39.5647,0.0,12.8,12.50,1.14
343.3021,32.6012,1.0,12.8,13.19,0.98
36.4314,-45.0547,3.0,12.8,13.00,0.74
37.7993,-47.7698,4.0,12.8,14.11,1.74
37.9412,13.3819,4.0,12.8,12.63,0.74
39.5829,15.5562,2.0,12.8,12.72,0.69
4.9158,26.0479,2.0,12.8,13.33,1.07
40.941,3.3338,3.0,12.8,12.96,0.90
41.5005,-46.8548,3.0,12.8,12.83,0.76
43.3902,32.2891,4.0,12.8,12.67,0.91
55.1358,-2.9151,4.0,12.8,12.81,0.67
57.6805,-32.5498,2.0,12.8,12.54,0.98
68.4076,29.0987,2.0,12.8,13.21,1.82
72.2026,-74.292,2.0,12.8,12.59,1.02
74.1528,-31.6035,4.0,12.8,13.31,1.15
76.9778,-61.0786,4.0,12.8,12.77,0.88
77.3644,10.1957,3.0,12.8,13.06,0.93
78.5901,62.7443,1.0,12.8,12.64,0.97
79.3671,-5.3447,2.0,12.8,12.59,0.70
84.7098,-44.0858,0.0,12.8,13.28,1.05
98.9438,-75.2713,1.0,12.8,12.73,0.94
142.7303,35.0605,4.0,12.81,12.80,0.93
222.6299,9.1744,3.0,12.81,13.07,0.89
26.4704,23.322,1.0,12.81,12.54,0.62
28.0753,22.1188,4.0,12.81,12.76,0.70
312.6029,-26.4717,0.0,12.81,12.91,0.66
326.803,-75.6037,2.0,12.81,12.88,0.76
91.9795,-60.5311,3.0,12.81,12.72,0.66
179.797,-22.4769,1.0,12.82,12.67,0.65
320.2525,19.0245,2.0,12.82,12.44,0.59
329.9963,-47.8665,4.0,12.82,12.49,0.94
100.8342,-53.9797,1.0,12.83,12.92,0.96
116.832,-33.1797,0.0,12.83,12.70,0.60
117.6803,79.1547,3.0,12.83,13.07,0.70
121.6559,77.7687,0.0,12.83,12.50,0.70
121.6898,-21.8627,1.0,12.83,12.71,0.87
181.9044,-22.5099,2.0,12.83,14.67,0.98
182.7573,-37.9219,2.0,12.83,12.46,1.14
190.9687,-2.3107,0.0,12.83,12.89,0.88
199.4021,34.4211,0.0,12.83,12.74,0.67
221.4724,-16.4838,3.0,12.83,12.76,0.64
249.8159,41.476,3.0,12.83,13.15,0.87
252.3653,4.2011,1.0,12.83,12.79,0.70
263.9712,-59.5349,1.0,12.83,13.32,2.35
282.1432,32.7334,4.0,12.83,12.60,0.67
287.7902,-20.1153,2.0,12.83,12.55,0.64
291.4158,-22.3264,3.0,12.83,13.24,1.05
301.7769,-77.5117,1.0,12.83,12.75,0.65
317.171,14.5075,3.0,12.83,12.56,0.72
45.4102,-71.9429,3.0,12.83,12.81,0.77
45.8675,-52.5759,0.0,12.83,12.57,0.90
48.5935,-65.8069,2.0,12.83,13.59,2.36
65.9834,41.8341,2.0,12.83,12.78,0.82
133.0215,28.5666,3.0,12.84,13.02,1.06
159.317,-29.5674,0.0,12.84,12.66,0.73
165.5131,22.6989,0.0,12.84,12.40,0.91
172.5294,-14.8243,0.0,12.84,12.52,0.54
198.7674,-53.5766,4.0,12.84,12.67,0.69
2.8767,0.9644,3.0,12.84,12.70,0.71
221.4834,-30.6182,1.0,12.84,13.70,2.16
225.2027,47.8543,0.0,12.84,13.04,0.66
250.5091,-6.3566,4.0,12.84,12.76,0.81
251.0672,-77.2636,4.0,12.84,13.11,0.94
285.7551,-67.8266,4.0,12.84,12.81,0.75
31.6087,-11.8444,1.0,12.84,12.88,0.82
331.6803,-0.5174,0.0,12.84,13.20,0.88
359.095,81.8812,0.0,12.84,12.97,0.84
61.8712,7.7021,0.0,12.84,12.79,0.80
76.4635,-4.3241,1.0,12.84,12.85,0.72
137.6756,22.8099,3.0,12.85,12.54,0.66
204.3169,65.5462,4.0,12.85,13.13,0.91
227.7233,-5.7187,2.0,12.85,12.72,0.72
35.2729,35.9372,3.0,12.85,12.81,0.60
352.7668,-21.8042,3.0,12.85,12.81,0.90
74.2821,6.752,1.0,12.85,12.90,0.89
104.958,-27.7551,2.0,12.86,12.57,0.84
115.6658,54.7402,1.0,12.86,12.81,0.87
132.4401,-35.6837,1.0,12.86,12.73,0.65
135.1611,67.7065,3.0,12.86,14.72,1.27
136.0651,42.6347,1.0,12.86,12.56,0.74
153.5745,41.2049,3.0,12.86,13.59,0.83
164.6234,1.5663,2.0,12.86,12.87,0.84
18.2097,32.1382,2.0,12.86,12.75,0.75
185.0151,71.092,1.0,12.86,12.81,1.03
199.9115,-0.8278,3.0,12.86,12.45,0.87
223.5869,16.4068,4.0,12.86,12.63,0.82
234.2271,-31.8542,3.0,12.86,13.29,1.07
262.6458,0.4108,4.0,12.86,12.79,0.70
280.6402,68.157,4.0,12.86,12.76,0.93
3.2496,-39.9072,4.0,12.86,13.03,1.16
315.5711,47.0378,4.0,12.86,12.89,0.71
4.871,69.3852,4.0,12.86,12.64,0.75
66.8403,-39.0167,2.0,12.86,12.75,0.68
74.2632,-23.4144,3.0,12.86,12.80,0.89
76.3466,4.9952,0.0,12.86,12.56,0.63
344.9243,-35.813,1.0,12.87,14.42,0.67
122.0647,-7.8527,4.0,12.88,12.79,0.77
199.0333,-33.6498,0.0,12.88,12.65,0.68
202.2548,-56.1341,4.0,12.88,12.60,0.65
264.988,47.6329,3.0,12.88,12.92,0.65
329.5262,-15.0193,0.0,12.88,12.74,0.79
358.5231,-9.9636,4.0,12.88,12.61,0.82
55.6681,-30.1329,0.0,12.88,12.93,1.03
59.761,60.0895,1.0,12.88,12.55,0.73
119.2777,9.943,3.0,12.89,13.52,1.52
202.5462,-70.0536,4.0,12.89,12.80,0.81
48.987,-10.5276,4.0,12.89,12.56,1.04
104.5574,-58.6743,4.0,12.9,14.40,2.63
107.6921,47.5364,2.0,12.9,12.55,0.89
111.461,-0.9157,3.0,12.9,12.99,1.01
132.5022,48.9146,0.0,12.9,13.73,0.91
140.8804,41.4243,2.0,12.9,12.71,0.78
171.7683,-18.9548,4.0,12.9,13.99,1.39
172.8772,-5.0055,3.0,12.9,12.96,0.67
176.8892,-67.8949,3.0,12.9,12.86,0.67
2.6416,17.4052,1.0,12.9,12.46,1.05
206.4555,7.1086,0.0,12.9,12.78,0.81
220.4392,-15.3934,4.0,12.9,12.57,0.73
229.2367,19.537,2.0,12.9,13.08,0.98
23.747,53.6231,1.0,12.9,12.85,0.70
260.6858,10.2266,0.0,12.9,12.86,0.64
261.0592,33.0511,2.0,12.9,12.65,1.02
267.8867,9.6502,2.0,12.9,12.93,0.95
278.6145,-58.9434,3.0,12.9,13.15,0.82
281.1775,16.2364,2.0,12.9,13.74,1.44
320.267,-61.1902,1.0,12.9,13.05,1.28
327.4469,19.3462,3.0,12.9,13.17,0.71
330.5801,-83.6366,3.0,12.9,12.80,0.73
339.2838,-39.3606,1.0,12.9,13.00,0.89
343.3021,32.6012,0.0,12.9,13.19,0.98
351.4498,18.3699,3.0,12.9,13.26,0.94
36.1185,6.9898,4.0,12.9,12.84,0.81
37.2085,67.3509,2.0,12.9,12.67,0.70
40.2341,-5.0783,2.0,12.9,13.27,1.09
60.333,4.2262,2.0,12.9,12.96,0.73
79.9572,-45.7788,0.0,12.9,13.34,1.04
93.1236,-31.6495,4.0,12.9,13.13,1.05
224.6866,37.3393,2.0,12.91,13.28,0.95
1.5579,-6.3931,0.0,12.92,13.05,1.43
116.2928,-24.8621,0.0,12.92,13.04,0.66
128.0967,49.2225,1.0,12.92,12.83,0.78
160.3219,-64.5172,2.0,12.92,13.01,2.25
171.1316,23.1322,4.0,12.92,12.80,0.75
28.5821,-51.131,0.0,12.92,12.78,0.99
323.5429,-1.8881,2.0,12.92,12.76,0.69
53.5569,-40.1404,4.0,12.92,12.74,0.72
64.9967,8.0774,2.0,12.92,12.58,0.82
80.2912,16.6395,0.0,12.92,12.94,0.83
87.7136,-16.3639,1.0,12.92,12.86,0.79
159.4269,-28.3845,1.0,12.93,12.61,0.71
198.1806,48.4753,2.0,12.93,12.78,0.59
204.4568,55.0173,1.0,12.93,12.28,1.22
211.2065,65.9088,1.0,12.93,16.14,0.69
235.4587,14.2438,2.0,12.93,15.26,0.67
243.0734,28.4295,0.0,12.93,15.41,2.53
251.181,-21.9359,4.0,12.93,12.96,0.67
354.4889,-2.516,2.0,12.93,12.81,0.77
4.3992,-5.2116,4.0,12.93,13.24,1.24
90.2969,-70.6024,0.0,12.93,12.73,0.62
144.3014,50.1478,3.0,12.94,12.62,0.90
153.4567,34.7641,2.0,12.94,12.75,0.71
159.9146,73.4325,1.0,12.94,13.69,1.01
174.0403,-74.2626,1.0,12.94,13.10,0.83
206.06,-17.3946,1.0,12.94,12.96,0.71
224.3042,-42.8102,0.0,12.94,12.88,1.08
283.119,48.9299,2.0,12.94,12.83,0.67
309.895,21.8694,2.0,12.94,12.36,0.72
32.6925,-51.0172,0.0,12.94,12.76,0.63
36.4314,-45.0546,4.0,12.94,12.93,0.77
117.1505,24.0067,2.0,12.95,13.01,1.13
124.7597,32.4437,4.0,12.95,13.10,0.72
167.3286,-48.2553,2.0,12.95,12.93,0.96
182.4379,25.7844,1.0,12.95,13.00,1.20
200.5424,8.7091,2.0,12.95,13.45,0.96
265.9485,37.7983,1.0,12.95,12.59,1.03
273.5946,41.2182,3.0,12.95,12.79,0.74
291.3209,-34.0171,0.0,12.95,12.41,0.92
295.3407,-62.1892,4.0,12.95,12.67,0.61
320.1324,44.5762,3.0,12.95,12.51,0.74
333.2604,-25.4917,1.0,12.95,12.79,0.68
347.2159,11.1971,1.0,12.95,12.90,0.88
357.3556,-49.5407,2.0,12.95,13.12,1.50
36.6427,9.6456,3.0,12.95,13.55,1.14
11.1112,-84.3778,1.0,12.96,12.87,0.81
111.32,14.4205,3.0,12.96,12.67,0.66
174.5087,48.9826,4.0,12.96,12.81,0.99
178.4778,40.6146,2.0,12.96,13.58,1.62
180.4345,14.5268,1.0,12.96,12.92,0.75
200.2967,22.27,3.0,12.96,12.84,0.66
207.7685,0.5221,1.0,12.96,12.91,0.75
229.2367,19.5369,2.0,12.96,13.08,0.98
336.4469,-4.9504,2.0,12.96,12.68,0.60
337.7352,-44.275,0.0,12.96,13.16,0.70
339.0936,28.4826,3.0,12.96,12.86,0.65
103.5988,45.2399,3.0,12.97,12.69,0.61
115.4385,-47.1572,2.0,12.97,12.68,0.84
115.6863,-52.6852,4.0,12.97,12.92,1.03
145.2606,-13.5975,4.0,12.97,12.85,1.03
150.2925,29.1938,1.0,12.97,13.07,1.01
176.7429,39.9762,1.0,12.97,12.79,0.69
176.999,26.5951,1.0,12.97,12.82,0.77
180.8041,11.3048,3.0,12.97,12.90,0.69
192.8266,-2.0354,3.0,12.97,13.38,0.82
241.7768,15.8596,3.0,12.97,12.84,0.73
259.2327,-60.7624,1.0,12.97,13.00,1.20
274.2333,-49.7291,2.0,12.97,12.90,0.97
302.4679,72.4887,0.0,12.97,12.77,0.79
326.2547,-33.9546,1.0,12.97,12.90,0.84
329.3701,31.4504,0.0,12.97,12.79,0.67
34.162,-10.2842,3.0,12.97,13.13,0.67
347.9412,26.0799,3.0,12.97,12.94,0.76
59.3754,-69.8125,4.0,12.97,12.54,0.78
75.6384,13.6364,0.0,12.97,12.95,0.90
8.51,39.0104,4.0,12.97,12.94,0.73
8.5184,-41.2721,1.0,12.97,12.88,0.86
83.3161,48.3813,4.0,12.97,12.78,0.69
156.8506,74.4739,2.0,12.98,12.78,0.97
177.1574,18.6692,3.0,12.98,13.07,0.74
2.6489,-30.4632,2.0,12.98,12.53,0.73
242.1925,10.4855,0.0,12.98,12.66,0.57
324.093,-6.7311,4.0,12.98,12.89,1.05
113.4688,50.3692,4.0,12.99,12.91,1.00
120.7778,20.6415,0.0,12.99,12.87,0.82
131.2603,-54.969,0.0,12.99,12.83,0.78
14.6336,33.1881,2.0,12.99,12.56,0.76
177.2871,28.4097,4.0,12.99,12.57,0.86
199.4716,66.2654,1.0,12.99,12.40,0.64
219.1707,23.3509,0.0,12.99,12.55,0.68
277.3824,48.7462,3.0,12.99,12.74,0.62
290.8841,-21.0759,2.0,12.99,12.72,0.70
306.1483,-32.8933,4.0,12.99,12.76,0.77
326.5957,-15.4289,2.0,12.99,12.57,1.08
347.7722,34.4197,2.0,12.99,12.69,0.61
118.6903,48.3974,0.0,13.0,13.90,1.15
120.2845,44.0194,3.0,13.0,13.35,0.96
131.9864,-7.0547,4.0,13.0,13.41,1.18
139.3626,-21.5262,1.0,13.0,12.74,1.50
156.9377,18.5274,1.0,13.0,13.08,1.02
160.7876,24.1432,1.0,13.0,13.38,1.39
161.4193,-29.4573,3.0,13.0,12.58,0.65
175.5322,15.7984,1.0,13.0,12.87,0.90
178.5257,-32.7119,0.0,13.0,13.19,0.76
179.8393,-21.7125,2.0,13.0,12.66,0.75
181.2153,4.1372,1.0,13.0,12.87,0.71
189.8525,7.5048,0.0,13.0,12.88,0.83
194.4885,32.4915,2.0,13.0,12.87,0.71
212.5194,2.0519,2.0,13.0,13.37,0.95
213.9951,13.3399,0.0,13.0,13.05,0.62
229.2698,66.4582,0.0,13.0,13.48,1.05
237.372,17.1411,0.0,13.0,14.46,1.45
250.745,39.8103,3.0,13.0,12.77,0.63
256.8815,16.8124,3.0,13.0,13.16,0.84
28.9721,-6.3594,2.0,13.0,13.13,1.09
3.7756,32.2704,3.0,13.0,13.11,0.73
300.3915,70.6738,1.0,13.0,13.01,1.25
332.8504,-13.4693,4.0,13.0,13.08,0.87
35.5644,37.521,0.0,13.0,13.17,1.03
35.9323,-16.9438,4.0,13.0,12.68,0.79
354.1754,23.9248,2.0,13.0,17.32,0.87
357.1084,-60.8222,4.0,13.0,12.83,1.33
51.1715,34.1794,1.0,13.0,13.51,1.43
53.5569,-40.1403,3.0,13.0,12.79,0.61
67.1684,-37.9388,4.0,13.0,13.09,1.01
84.7098,-44.0857,2.0,13.0,13.27,1.06
124.5667,42.3793,3.0,13.01,12.80,0.65
140.8804,41.4243,2.0,13.01,12.71,0.78
141.9659,-20.5809,0.0,13.01,12.99,0.85
157.1418,-2.6166,0.0,13.01,13.07,0.82
250.745,39.8103,0.0,13.01,12.77,0.63
28.9721,-6.3594,0.0,13.01,13.13,1.09
30.9345,30.7105,2.0,13.01,13.01,0.95
39.5829,15.5563,2.0,13.01,12.72,0.69
7.5729,-42.4129,1.0,13.01,12.75,0.75
147.1836,-3.6404,2.0,13.02,13.00,1.01
336.4085,21.3018,1.0,13.02,12.68,0.77
158.4643,60.852,0.0,13.03,12.86,0.69
356.3019,-15.9188,0.0,13.03,14.49,0.83
41.5005,-46.8548,3.0,13.03,12.83,0.76
109.8309,33.1194,4.0,13.04,13.05,0.91
134.2286,71.7733,4.0,13.04,12.90,0.70
142.1395,-4.1525,2.0,13.04,12.68,0.70
144.83,-17.5266,3.0,13.04,12.73,0.71
168.1615,34.7775,0.0,13.04,12.78,0.66
178.5189,60.3725,2.0,13.04,12.74,0.75
179.2527,6.6868,3.0,13.04,12.77,0.80
181.3884,-26.5679,1.0,13.04,12.84,0.83
205.3273,74.5819,4.0,13.04,13.38,1.03
23.1812,-16.9135,2.0,13.04,12.76,0.67
237.3727,2.617,0.0,13.04,12.73,0.77
299.8053,-42.7687,3.0,13.04,12.61,0.62
3.5851,-4.9913,3.0,13.04,13.25,1.11
30.6664,-3.0355,4.0,13.04,12.89,0.99
316.6657,25.016,3.0,13.04,12.71,0.68
325.4435,-64.1874,0.0,13.04,12.47,0.90
330.0331,10.5022,3.0,13.04,12.54,0.79
350.4995,27.5462,3.0,13.04,12.63,0.83
354.1416,-41.2561,4.0,13.04,12.85,0.83
359.3547,-1.871,4.0,13.04,13.39,1.00
36.9189,-30.4343,4.0,13.04,14.21,1.80
48.3059,2.4765,4.0,13.04,12.61,0.73
67.3543,-43.4768,1.0,13.04,13.48,1.06
39.2219,-61.6042,3.0,13.05,12.66,0.66
252.6565,8.4145,2.0,13.06,12.60,0.64
82.3752,-72.7579,2.0,13.06,12.67,0.78
121.9,-12.1288,0.0,13.07,12.67,0.91
209.7739,55.7415,2.0,13.07,12.90,0.81
243.8796,21.5031,4.0,13.07,12.79,0.70
276.3076,-52.5162,1.0,13.07,13.13,1.00
327.8415,-27.7065,0.0,13.07,13.03,0.89
346.8917,14.8383,3.0,13.07,13.23,0.76
70.8258,-66.8679,2.0,13.07,12.86,0.83
149.0357,39.5878,1.0,13.08,12.95,0.81
214.844,-8.6423,2.0,13.08,13.03,0.91
127.3763,8.9726,2.0,13.09,13.68,1.58
130.1983,13.2065,3.0,13.09,12.59,0.61
142.7613,-10.2236,2.0,13.09,13.72,0.93
147.4159,58.3203,0.0,13.09,13.23,0.77
45.8371,-79.249,4.0,13.09,12.74,0.78
195.0872,14.2885,4.0,13.1,12.51,0.82
260.9977,76.8865,1.0,13.1,12.90,1.07
342.4984,-12.8547,2.0,13.1,12.48,0.57
354.8738,2.7348,0.0,13.1,12.78,0.80
358.228,30.5061,3.0,13.1,12.70,0.77
113.1846,-46.6714,3.0,13.11,12.63,0.53
173.9926,-4.4744,0.0,13.11,13.72,1.14
176.6091,-28.9885,3.0,13.11,12.88,0.76
191.695,-25.797,1.0,13.11,12.82,0.78
194.4885,32.4915,1.0,13.11,12.87,0.71
215.6266,32.3862,3.0,13.11,12.53,0.72
257.4212,43.3124,1.0,13.11,12.82,0.67
